date,fng_value,sentiment_score
2024-07-01,12.220000267028809,0.8519999821980795
2024-07-02,12.029999732971191,0.8646666844685873
2024-07-03,12.09000015258789,0.8606666564941406
2024-07-05,12.479999542236328,0.8346666971842448
2024-07-08,12.369999885559082,0.8420000076293945
2024-07-09,12.510000228881836,0.8326666514078775
2024-07-10,12.850000381469727,0.8099999745686849
2024-07-11,12.920000076293945,0.8053333282470703
2024-07-12,12.460000038146973,0.8359999974568685
2024-07-15,13.119999885559082,0.7920000076293945
2024-07-16,13.1899995803833,0.78733336130778
2024-07-17,14.479999542236328,0.7013333638509114
2024-07-18,15.930000305175781,0.6046666463216146
2024-07-19,16.520000457763672,0.5653333028157552
2024-07-22,14.90999984741211,0.6726666768391927
2024-07-23,14.720000267028809,0.6853333155314127
2024-07-24,18.040000915527344,0.4639999389648437
2024-07-25,18.459999084472656,0.4360000610351562
2024-07-26,16.389999389648438,0.5740000406901042
2024-07-29,16.600000381469727,0.5599999745686849
2024-07-30,17.690000534057617,0.4873332977294922
2024-07-31,16.360000610351562,0.5759999593098959
2024-08-01,18.59000015258789,0.4273333231608073
2024-08-02,23.389999389648438,0.10733337402343746
2024-08-05,38.56999969482422,-0.9046666463216146
2024-08-06,27.709999084472656,-0.1806666056315105
2024-08-07,27.850000381469727,-0.190000025431315
2024-08-08,23.790000915527344,0.0806666056315104
2024-08-09,20.3700008392334,0.30866661071777346
2024-08-12,20.709999084472656,0.2860000610351563
2024-08-13,18.1200008392334,0.4586666107177735
2024-08-14,16.190000534057617,0.5873332977294922
2024-08-15,15.229999542236328,0.6513333638509115
2024-08-16,14.800000190734863,0.6799999872843425
2024-08-19,14.649999618530273,0.6900000254313151
2024-08-20,15.880000114440918,0.6079999923706054
2024-08-21,16.270000457763672,0.5819999694824218
2024-08-22,17.549999237060547,0.4966667175292969
2024-08-23,15.859999656677246,0.6093333562215169
2024-08-26,16.149999618530273,0.5900000254313151
2024-08-27,15.430000305175781,0.6379999796549479
2024-08-28,17.110000610351562,0.5259999593098958
2024-08-29,15.649999618530273,0.6233333587646485
2024-08-30,15.0,0.6666666666666667
2024-09-03,20.719999313354492,0.28533337910970047
2024-09-04,21.31999969482422,0.24533335367838538
2024-09-05,19.899999618530273,0.34000002543131513
2024-09-06,22.3799991607666,0.17466672261555993
2024-09-09,19.450000762939453,0.3699999491373698
2024-09-10,19.079999923706055,0.3946666717529297
2024-09-11,17.690000534057617,0.4873332977294922
2024-09-12,17.06999969482422,0.5286666870117187
2024-09-13,16.559999465942383,0.5626667022705079
2024-09-16,17.139999389648438,0.5240000406901042
2024-09-17,17.610000610351562,0.4926666259765625
2024-09-18,18.229999542236328,0.4513333638509115
2024-09-19,16.329999923706055,0.578000005086263
2024-09-20,16.149999618530273,0.5900000254313151
2024-09-23,15.890000343322754,0.6073333104451497
2024-09-24,15.390000343322754,0.6406666437784831
2024-09-25,15.40999984741211,0.6393333435058594
2024-09-26,15.369999885559082,0.6420000076293946
2024-09-27,16.959999084472656,0.5360000610351563
2024-09-30,16.729999542236328,0.5513333638509115
2024-10-01,19.260000228881836,0.3826666514078776
2024-10-02,18.899999618530273,0.4066666920979818
2024-10-03,20.489999771118164,0.30066668192545576
2024-10-04,19.209999084472656,0.38600006103515627
2024-10-07,22.639999389648438,0.1573333740234375
2024-10-08,21.420000076293945,0.23866666158040362
2024-10-09,20.860000610351562,0.27599995930989585
2024-10-10,20.93000030517578,0.27133331298828123
2024-10-11,20.459999084472656,0.3026667277018229
2024-10-14,19.700000762939453,0.35333328247070317
2024-10-15,20.639999389648438,0.2906667073567708
2024-10-16,19.579999923706055,0.36133333841959636
2024-10-17,19.110000610351562,0.39266662597656254
2024-10-18,18.030000686645508,0.46466662089029953
2024-10-21,18.3700008392334,0.44199994405110676
2024-10-22,18.200000762939453,0.45333328247070315
2024-10-23,19.239999771118164,0.384000015258789
2024-10-24,19.079999923706055,0.3946666717529297
2024-10-25,20.329999923706055,0.3113333384195963
2024-10-28,19.799999237060547,0.3466667175292969
2024-10-29,19.34000015258789,0.37733332316080725
2024-10-30,20.350000381469727,0.3099999745686849
2024-10-31,23.15999984741211,0.12266667683919275
2024-11-01,21.8799991607666,0.20800005594889326
2024-11-04,21.979999542236328,0.2013333638509115
2024-11-05,20.489999771118164,0.30066668192545576
2024-11-06,16.270000457763672,0.5819999694824218
2024-11-07,15.199999809265137,0.653333346048991
2024-11-08,14.9399995803833,0.6706666946411133
2024-11-11,14.970000267028809,0.6686666488647461
2024-11-12,14.710000038146973,0.6859999974568685
2024-11-13,14.020000457763672,0.7319999694824219
2024-11-14,14.3100004196167,0.71266663869222
2024-11-15,16.139999389648438,0.5906667073567708
2024-11-18,15.579999923706055,0.6280000050862631
2024-11-19,16.350000381469727,0.5766666412353516
2024-11-20,17.15999984741211,0.5226666768391928
2024-11-21,16.8700008392334,0.5419999440511067
2024-11-22,15.239999771118164,0.6506666819254557
2024-11-25,14.600000381469727,0.6933333079020183
2024-11-26,14.100000381469727,0.7266666412353515
2024-11-27,14.100000381469727,0.7266666412353515
2024-11-29,13.510000228881836,0.7659999847412109
2024-12-02,13.34000015258789,0.7773333231608073
2024-12-03,13.300000190734863,0.7799999872843424
2024-12-04,13.449999809265137,0.7700000127156575
2024-12-05,13.539999961853027,0.7640000025431315
2024-12-06,12.770000457763672,0.8153333028157552
2024-12-09,14.1899995803833,0.7206666946411133
2024-12-10,14.180000305175781,0.7213333129882813
2024-12-11,13.579999923706055,0.7613333384195964
2024-12-12,13.920000076293945,0.7386666615804036
2024-12-13,13.8100004196167,0.7459999720255535
2024-12-16,14.6899995803833,0.6873333613077799
2024-12-17,15.869999885559082,0.6086666742960611
2024-12-18,27.6200008392334,-0.17466672261555982
2024-12-19,24.09000015258789,0.0606666564941406
2024-12-20,18.360000610351562,0.4426666259765625
2024-12-23,16.780000686645508,0.5479999542236328
2024-12-24,14.270000457763672,0.7153333028157551
2024-12-26,14.729999542236328,0.6846666971842448
2024-12-27,15.949999809265137,0.6033333460489909
2024-12-30,17.399999618530273,0.5066666920979818
2024-12-31,17.350000381469727,0.509999974568685
2025-01-02,17.93000030517578,0.4713333129882813
2025-01-03,16.1299991607666,0.5913333892822266
2025-01-06,16.040000915527344,0.597333272298177
2025-01-07,17.81999969482422,0.47866668701171877
2025-01-08,17.700000762939453,0.4866666158040365
2025-01-10,19.540000915527344,0.36399993896484373
2025-01-13,19.190000534057617,0.3873332977294922
2025-01-14,18.709999084472656,0.4193333943684896
2025-01-15,16.1200008392334,0.5919999440511068
2025-01-16,16.600000381469727,0.5599999745686849
2025-01-17,15.970000267028809,0.6019999821980795
2025-01-21,15.0600004196167,0.66266663869222
2025-01-22,15.100000381469727,0.6599999745686849
2025-01-23,15.020000457763672,0.6653333028157552
2025-01-24,14.850000381469727,0.6766666412353516
2025-01-27,17.899999618530273,0.47333335876464844
2025-01-28,16.40999984741211,0.5726666768391927
2025-01-29,16.559999465942383,0.5626667022705079
2025-01-30,15.84000015258789,0.6106666564941406
2025-01-31,16.43000030517578,0.5713333129882813
2025-02-03,18.6200008392334,0.42533327738444016
2025-02-04,17.209999084472656,0.5193333943684896
2025-02-05,15.770000457763672,0.6153333028157553
2025-02-06,15.5,0.6333333333333333
2025-02-07,16.540000915527344,0.5639999389648438
2025-02-10,15.8100004196167,0.61266663869222
2025-02-11,16.020000457763672,0.5986666361490885
2025-02-12,15.890000343322754,0.6073333104451497
2025-02-13,15.100000381469727,0.6599999745686849
2025-02-14,14.770000457763672,0.6819999694824219
2025-02-18,15.350000381469727,0.6433333079020183
2025-02-19,15.270000457763672,0.6486666361490885
2025-02-20,15.65999984741211,0.6226666768391926
2025-02-21,18.209999084472656,0.4526667277018229
2025-02-24,18.979999542236328,0.40133336385091145
2025-02-25,19.43000030517578,0.3713333129882812
2025-02-26,19.100000381469727,0.39333330790201826
2025-02-27,21.1299991607666,0.2580000559488932
2025-02-28,19.6299991607666,0.3580000559488933
2025-03-03,22.780000686645508,0.14799995422363277
2025-03-04,23.510000228881836,0.09933331807454426
2025-03-05,21.93000030517578,0.20466664632161458
2025-03-06,24.8700008392334,0.008666610717773415
2025-03-07,23.3700008392334,0.1086666107177734
2025-03-10,27.860000610351562,-0.19066670735677094
2025-03-11,26.920000076293945,-0.12800000508626308
2025-03-12,24.229999542236328,0.05133336385091147
2025-03-13,24.65999984741211,0.022666676839192657
2025-03-14,21.770000457763672,0.21533330281575525
2025-03-17,20.510000228881836,0.2993333180745442
2025-03-18,21.700000762939453,0.21999994913736975
2025-03-19,19.899999618530273,0.34000002543131513
2025-03-20,19.799999237060547,0.3466667175292969
2025-03-21,19.280000686645508,0.38133328755696616
2025-03-24,17.479999542236328,0.5013333638509114
2025-03-25,17.149999618530273,0.5233333587646485
2025-03-26,18.329999923706055,0.44466667175292973
2025-03-27,18.690000534057617,0.42066663106282554
2025-03-28,21.649999618530273,0.22333335876464844
2025-03-31,22.280000686645508,0.1813332875569661
2025-04-01,21.770000457763672,0.21533330281575525
2025-04-02,21.510000228881836,0.23266665140787757
2025-04-03,30.020000457763672,-0.3346666971842447
2025-04-04,40.0,-1.0
2025-04-07,40.0,-1.0
2025-04-08,40.0,-1.0
2025-04-09,33.619998931884766,-0.5746665954589845
2025-04-10,40.0,-1.0
2025-04-11,37.560001373291016,-0.8373334248860678
2025-04-14,30.889999389648438,-0.39266662597656254
2025-04-15,30.1200008392334,-0.34133338928222656
2025-04-16,32.63999938964844,-0.5093332926432292
2025-04-17,29.649999618530273,-0.309999974568685
2025-04-21,33.81999969482422,-0.587999979654948
2025-04-22,30.56999969482422,-0.3713333129882812
2025-04-23,28.450000762939453,-0.2300000508626303
2025-04-24,26.469999313354492,-0.09799995422363272
2025-04-25,24.84000015258789,0.01066665649414067
2025-04-28,25.149999618530273,-0.009999974568684955
2025-04-29,24.170000076293945,0.05533332824707027
2025-04-30,24.700000762939453,0.0199999491373698
2025-05-01,24.600000381469727,0.026666641235351562
2025-05-02,22.68000030517578,0.15466664632161453
2025-05-05,23.639999389648438,0.09066670735677085
2025-05-06,24.760000228881836,0.015999984741210893
2025-05-07,23.549999237060547,0.0966667175292969
2025-05-08,22.479999542236328,0.16800003051757817
2025-05-09,21.899999618530273,0.20666669209798172
2025-05-12,18.389999389648438,0.4406667073567708
2025-05-13,18.219999313354492,0.4520000457763672
2025-05-14,18.6200008392334,0.42533327738444016
2025-05-15,17.829999923706055,0.47800000508626306
2025-05-16,17.239999771118164,0.5173333485921223
2025-05-19,18.139999389648438,0.45733337402343754
2025-05-20,18.09000015258789,0.4606666564941406
2025-05-21,20.8700008392334,0.27533327738444013
2025-05-22,20.280000686645508,0.3146666208902995
2025-05-23,22.290000915527344,0.18066660563151038
2025-05-27,18.959999084472656,0.4026667277018229
2025-05-28,19.309999465942383,0.3793333689371745
2025-05-29,19.18000030517578,0.3879999796549479
2025-05-30,18.56999969482422,0.42866668701171873
2025-06-02,18.360000610351562,0.4426666259765625
2025-06-03,17.690000534057617,0.4873332977294922
2025-06-04,17.610000610351562,0.4926666259765625
2025-06-05,18.479999542236328,0.4346666971842448
2025-06-06,16.770000457763672,0.5486666361490886
2025-06-09,17.15999984741211,0.5226666768391928
2025-06-10,16.950000762939453,0.5366666158040365
2025-06-11,17.260000228881836,0.5159999847412109
2025-06-12,18.020000457763672,0.46533330281575525
2025-06-13,20.81999969482422,0.2786666870117187
2025-06-16,19.110000610351562,0.39266662597656254
2025-06-17,21.600000381469727,0.22666664123535152
2025-06-18,20.139999389648438,0.32400004069010413
2025-06-20,20.6200008392334,0.29199994405110674
2025-06-23,19.829999923706055,0.34466667175292964
2025-06-24,17.479999542236328,0.5013333638509114
2025-06-25,16.760000228881836,0.5493333180745443
2025-06-26,16.59000015258789,0.5606666564941406
2025-06-27,16.31999969482422,0.5786666870117188
2025-06-30,16.729999542236328,0.5513333638509115
2025-07-01,16.829999923706055,0.5446666717529297
2025-07-02,16.639999389648438,0.5573333740234375
2025-07-03,16.3799991607666,0.57466672261556
2025-07-07,17.790000915527344,0.4806666056315104
2025-07-08,16.809999465942383,0.5460000356038411
2025-07-09,15.9399995803833,0.6040000279744466
2025-07-10,15.779999732971191,0.6146666844685873
2025-07-11,16.399999618530273,0.5733333587646484
2025-07-14,17.200000762939453,0.5199999491373698
2025-07-15,17.3799991607666,0.5080000559488933
2025-07-16,17.15999984741211,0.5226666768391928
2025-07-17,16.520000457763672,0.5653333028157552
2025-07-18,16.40999984741211,0.5726666768391927
2025-07-21,16.649999618530273,0.5566666920979817
2025-07-22,16.5,0.5666666666666667
2025-07-23,15.369999885559082,0.6420000076293946
2025-07-24,15.390000343322754,0.6406666437784831
2025-07-25,14.930000305175781,0.6713333129882812
2025-07-28,15.029999732971191,0.6646666844685872
2025-07-29,15.979999542236328,0.6013333638509115
2025-07-30,15.479999542236328,0.6346666971842447
2025-07-31,16.719999313354492,0.5520000457763672
2025-08-01,20.3799991607666,0.30800005594889324
2025-08-04,17.520000457763672,0.49866663614908857
2025-08-05,17.850000381469727,0.4766666412353515
2025-08-06,16.770000457763672,0.5486666361490886
2025-08-07,16.56999969482422,0.5620000203450521
2025-08-08,15.149999618530273,0.6566666920979818
2025-08-11,16.25,0.5833333333333333
2025-08-12,14.729999542236328,0.6846666971842448
2025-08-13,14.489999771118164,0.7006666819254557
2025-08-14,14.829999923706055,0.678000005086263
2025-08-15,15.09000015258789,0.6606666564941406
2025-08-18,14.989999771118164,0.6673333485921225
2025-08-19,15.569999694824219,0.6286666870117188
2025-08-20,15.6899995803833,0.6206666946411132
2025-08-21,16.600000381469727,0.5599999745686849
2025-08-22,14.220000267028809,0.7186666488647461
2025-08-25,14.789999961853027,0.6806666692097982
2025-08-26,14.619999885559082,0.6920000076293945
2025-08-27,14.850000381469727,0.6766666412353516
2025-08-28,14.430000305175781,0.7046666463216146
2025-08-29,15.359999656677246,0.6426666895548503
2025-09-02,17.170000076293945,0.521999994913737
2025-09-03,16.350000381469727,0.5766666412353516
2025-09-04,15.300000190734863,0.6466666539510091
2025-09-05,15.180000305175781,0.6546666463216146
2025-09-08,15.109999656677246,0.6593333562215169
2025-09-09,15.039999961853027,0.6640000025431315
2025-09-10,15.350000381469727,0.6433333079020183
2025-09-11,14.710000038146973,0.6859999974568685
2025-09-12,14.760000228881836,0.6826666514078776
2025-09-15,15.6899995803833,0.6206666946411132
2025-09-16,16.360000610351562,0.5759999593098959
2025-09-17,15.720000267028809,0.6186666488647461
2025-09-18,15.699999809265137,0.6200000127156575
2025-09-19,15.449999809265137,0.6366666793823242
2025-09-22,16.100000381469727,0.5933333079020182
2025-09-23,16.639999389648438,0.5573333740234375
2025-09-24,16.18000030517578,0.587999979654948
2025-09-25,16.739999771118164,0.5506666819254558
2025-09-26,15.289999961853027,0.6473333358764648
2025-09-29,16.1200008392334,0.5919999440511068
2025-09-30,16.280000686645508,0.5813332875569661
2025-10-01,16.290000915527344,0.5806666056315104
2025-10-02,16.6299991607666,0.5580000559488932
2025-10-03,16.649999618530273,0.5566666920979817
2025-10-06,16.3700008392334,0.5753332773844402
2025-10-07,17.239999771118164,0.5173333485921223
2025-10-08,16.299999237060547,0.5800000508626302
2025-10-09,16.43000030517578,0.5713333129882813
2025-10-10,21.65999984741211,0.22266667683919272
2025-10-13,19.030000686645508,0.39799995422363277
2025-10-14,20.809999465942383,0.27933336893717453
2025-10-15,20.639999389648438,0.2906667073567708
2025-10-16,25.309999465942383,-0.020666631062825624
2025-10-17,20.780000686645508,0.2813332875569662
2025-10-20,18.229999542236328,0.4513333638509115
2025-10-21,17.8700008392334,0.4753332773844401
2025-10-22,18.600000381469727,0.4266666412353516
2025-10-23,17.299999237060547,0.5133333841959635
2025-10-24,16.3700008392334,0.5753332773844402
2025-10-27,15.789999961853027,0.6140000025431316
2025-10-28,16.420000076293945,0.571999994913737
2025-10-29,16.920000076293945,0.5386666615804037
2025-10-30,16.90999984741211,0.5393333435058594
2025-10-31,17.440000534057617,0.5039999643961588
2025-11-03,17.170000076293945,0.521999994913737
2025-11-04,19.0,0.4
2025-11-05,18.010000228881836,0.46599998474121096
2025-11-06,19.5,0.3666666666666667
2025-11-07,19.079999923706055,0.3946666717529297
2025-11-10,17.600000381469727,0.49333330790201824
2025-11-11,17.280000686645508,0.5146666208902995
2025-11-12,17.510000228881836,0.4993333180745443
2025-11-13,20.0,0.33333333333333337
2025-11-14,19.829999923706055,0.34466667175292964
